Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
14;1165194;Форма банка (без печати работодателя);Ремонт;1;0.4;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165214;2НДФЛ;Отпуск;1;0.38;женский;1;0;высшее;менеджер среднего звена;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165234;2НДФЛ;Ремонт;0;0.53;мужской;0;0;высшее;менеджер среднего звена;>250;0;331;47;Другое;ОАО;холост / не замужем;1;0;0;0;0;0;0;2;0;0;0.24;6;19;190;25;4;0;3;98;0;0;0;0;0;0;0
14;1165254;Поступление зарплаты на счет;Отпуск;0;0.36;женский;0;0;высшее;специалист;>250;0;54;27;Другое;ОАО;женат / замужем;1;1;1;0;0;0.0275229358;0;2;1;0;0.5714285714;4;3;106;7;3;0;2;48;1;0;0;0;0;0;0
14;1165274;Свободная форма с печатью работодателя;Ремонт;1;0.44;женский;2;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;27;42;Другое;Иная форма;женат / замужем;0;0;0;0;0;0;0;1;0;0;0.25;1;3;25;4;1;1;4;20;0;0;0;0;0;0;0
14;1165294;Форма банка (без печати работодателя);Ремонт;1;0.45;женский;1;0;среднее-специальное;рабочий;>250;0;252;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165314;Поступление зарплаты на счет;Ремонт;1;0.49;женский;0;0;высшее;вспомогательный персонал;>250;0;76;24;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165334;Форма банка (без печати работодателя);Ремонт;0;0.2;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;14;30;Юридические услуги;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;3;54;3;0;2;5;60;0;0;0;0;0;0;0
14;1165354;2НДФЛ;Ремонт;0;0.57;женский;0;0;высшее;менеджер среднего звена;>250;0;236;39;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165374;Форма банка (без печати работодателя);Покупка автомобиля;1;0.56;женский;1;0;высшее;специалист;>250;0;59;28;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165394;Свободная форма с печатью работодателя;Ремонт;0;0.24;мужской;0;0;высшее;специалист;>250;0;69;36;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165414;2НДФЛ;Ремонт;0;0.56;мужской;0;0;среднее-специальное;рабочий;>250;0;129;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165434;Форма банка (без печати работодателя);Ремонт;1;0.28;мужской;0;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165454;Форма банка (без печати работодателя);Ремонт;1;0.42;женский;1;0;Высшее/Второе высшее/Ученая степень;рабочий;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165474;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.38;мужской;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165494;Форма банка (без печати работодателя);Ремонт;0;0.57;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;49;34;Торговля;Индивидуальный предприниматель;женат / замужем;3;2;1;1;1;0.2309859155;1;0;0;0;0.35;7;13;273;20;4;0;7;95;1;1;0;0;0;0;0
14;1165514;Форма банка (без печати работодателя);Ремонт;0;0.35;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>250;0;45;40;Торговля;ОАО;женат / замужем;0;0;0;0;0;0.2266666667;0;0;0;0;0.25;1;3;58;4;0;2;17;29;1;0;0;0;0;0;0
14;1165534;2НДФЛ;Лечение;1;0.4;женский;1;0;незаконченное высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165554;Свободная форма с печатью работодателя;Ремонт;0;0.24;мужской;0;0;высшее;торговый представитель;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165574;2НДФЛ;Покупка автомобиля;0;0.47;мужской;0;0;высшее;менеджер среднего звена;>250;0;60;27;Торговля;ЗАО;женат / замужем;1;1;1;0;0;0;0;1;1;1;0.4444444444;4;5;125;9;2;1;1;45;0;0;0;0;0;0;0
14;1165594;2НДФЛ;Ремонт;0;0.47;женский;1;0;высшее;специалист;>250;0;57;33;Другое;ООО;повторный брак;2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
14;1165614;2НДФЛ;Ремонт;1;0.49;женский;0;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165634;Поступление зарплаты на счет;Ремонт;1;0.23;мужской;0;0;высшее;специалист;>250;0;135;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165654;Форма банка (без печати работодателя);Покупка автомобиля;1;0.28;женский;2;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;109;42;Другое;Иная форма;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;4;63;4;0;3;27;43;0;0;0;0;0;0;0
14;1165674;Свободная форма с печатью работодателя;Ремонт;1;0.23;женский;0;0;высшее;специалист;>250;0;20;25;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165694;2НДФЛ;Покупка автомобиля;1;0.29;мужской;2;0;среднее;рабочий;>250;0;20;34;Другое;ООО;женат / замужем;0;0;0;0;0;0.1666666667;1;0;0;0;0;1;2;35;3;1;0;58;78;1;1;1;0;0;0;0
14;1165714;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.45;женский;0;0;высшее;торговый представитель;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165734;Форма банка (без печати работодателя);Ремонт;1;0.48;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165754;2НДФЛ;Отпуск;1;0.45;мужской;1;0;второе высшее;менеджер среднего звена;>250;1;53;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165774;Свободная форма с печатью работодателя;Покупка земли;0;0.59;мужской;1;0;высшее;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165794;2НДФЛ;Покупка недвижимости/ строительство;1;0.3;мужской;1;0;высшее;менеджер среднего звена;< 50;1;22;33;Торговля;ООО;женат / замужем;10;8;8;6;3;0;0;2;0;0;0.4;2;3;32;5;1;0;3;47;0;0;0;0;0;0;0
14;1165814;Форма банка (без печати работодателя);Ремонт;0;0.54;мужской;2;0;среднее-специальное;рабочий;>250;0;14;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165834;2НДФЛ;Покупка недвижимости/ строительство;0;0.38;мужской;2;0;высшее;специалист;>250;0;221;35;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165854;Поступление зарплаты на счет;Ремонт;0;0.57;мужской;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165874;Свободная форма с печатью работодателя;Ремонт;1;0.48;женский;1;0;Высшее/Второе высшее/Ученая степень;вспомогательный персонал;< 50;0;22;28;Торговля;Индивидуальный предприниматель;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.5;2;2;39;4;1;1;5;16;0;0;0;0;0;0;0
14;1165894;Поступление зарплаты на счет;Ремонт;0;0.54;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165914;2НДФЛ;Ремонт;1;0.34;мужской;0;0;Высшее/Второе высшее/Ученая степень;рабочий;>250;0;22;49;Другое;Государственное предприятие;женат / замужем;1;1;1;0;0;0.1428571429;0;0;0;0;0.2;1;4;54;5;0;0;14;88;1;0;0;0;0;0;0
14;1165934;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.59;женский;0;0;высшее;менеджер среднего звена;< 50;3;35;42;Торговля;ООО;женат / замужем;10;5;5;4;4;0.0166666667;1;0;0;0;0.2222222222;2;7;59;9;1;1;7;44;1;0;0;0;0;0;0
14;1165954;Форма банка (без печати работодателя);Ремонт;1;0.47;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165974;Форма банка (без печати работодателя);Ремонт;1;0.33;женский;3;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1165994;2НДФЛ;Лечение;1;0.42;женский;0;0;среднее-специальное;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1166014;Поступление зарплаты на счет;Покупка автомобиля;1;0.41;мужской;0;0;высшее;специалист;>250;1;42;25;Другое;ОАО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0.4444444444;4;5;55;9;1;0;10;33;0;0;0;0;0;0;0
14;1166034;Форма банка (без печати работодателя);Ремонт;0;0.58;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1166054;2НДФЛ;Покупка автомобиля;0;0.29;мужской;1;0;высшее;менеджер среднего звена;>250;0;10;31;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1166074;Поступление зарплаты на счет;Покупка автомобиля;1;0.31;женский;0;0;высшее;менеджер среднего звена;>250;0;6;24;Торговля;ОАО;разведен / разведена;2;1;1;0;0;0;0;0;0;0;0.6666666667;2;1;22;3;0;0;7;18;0;0;0;0;0;0;0
14;1166094;Форма банка (без печати работодателя);Покупка автомобиля;1;0.31;мужской;1;0;среднее-специальное;рабочий;< 50;0;32;29;Торговля;ООО;повторный брак;3;2;2;0;0;0;1;0;0;0;0.3333333333;4;5;112;9;2;0;11;46;0;0;0;0;0;0;0
14;1166114;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;0;0;высшее;вспомогательный персонал;< 50;0;18;37;Торговля;ЗАО;женат / замужем;3;3;0;0;0;0;1;1;1;1;0.3333333333;3;3;21;6;2;2;1;30;0;0;0;0;0;0;0
14;1166134;2НДФЛ;Покупка недвижимости/ строительство;0;0.57;мужской;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1166154;Поступление зарплаты на счет;Покупка автомобиля;1;0.4;мужской;0;0;высшее;специалист;< 50;0;14;32;Торговля;ЗАО;женат / замужем;1;0;0;0;0;0.0530973451;0;1;0;0;0.5714285714;4;3;107;7;1;1;3;46;1;0;0;0;0;0;0
14;1166174;Форма банка (без печати работодателя);Отпуск;1;0.3;женский;1;0;высшее;специалист;< 50;0;45;46;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1166194;2НДФЛ;Покупка мебели;1;0.59;женский;0;0;высшее;менеджер среднего звена;>250;3;66;51;Другое;ООО;гражданский брак;2;1;1;1;0;0;0;1;1;1;0.3333333333;1;2;16;3;1;0;0;84;0;0;0;0;0;0;0
14;1166214;2НДФЛ;Покупка автомобиля;0;0.31;мужской;1;0;среднее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1166234;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;мужской;0;0;высшее;менеджер по продажам;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;1166254;Форма банка (без печати работодателя);Ремонт;0;0.19;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;29;28;Торговля;Индивидуальный предприниматель;женат / замужем;2;2;1;1;1;0.023255814;0;0;0;0;0.5;2;2;42;4;1;2;18;52;1;0;0;0;0;0;0
14;1166274;Свободная форма с печатью работодателя;Ремонт;1;0.33;женский;0;0;высшее;специалист;>250;0;33;34;Торговля;ООО;холост / не замужем;2;0;0;0;0;0.0169491525;0;1;1;0;0.5;2;2;58;4;1;0;2;39;1;0;0;0;0;0;0
